Unnamed: 0,season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
7174,2001,6,osterreichring,False,False,False,False,False,michael_schumacher,German,ferrari,1,2,36,3,1,50,3,1,0.0,32
7186,2001,6,osterreichring,False,False,False,False,False,montoya,Colombian,williams,2,14,6,0,7,18,1,3,0.1000000000000085,25
7191,2001,6,osterreichring,False,False,False,False,False,ralf_schumacher,German,williams,3,19,12,1,4,18,1,3,0.2000000000000028,25
7175,2001,6,osterreichring,False,False,False,False,False,barrichello,Brazilian,ferrari,4,3,14,0,3,50,3,1,0.2000000000000028,28
7190,2001,6,osterreichring,False,False,False,False,False,trulli,Italian,jordan,5,18,7,0,6,13,0,4,0.6000000000000085,26
7181,2001,6,osterreichring,False,False,False,False,False,heidfeld,German,sauber,6,9,8,0,5,9,0,5,0.6000000000000085,24
7173,2001,6,osterreichring,False,False,False,False,False,coulthard,British,mclaren,7,1,28,1,2,32,1,2,0.7000000000000028,30
7193,2001,6,osterreichring,False,False,False,False,False,hakkinen,Finnish,mclaren,8,21,4,0,10,32,1,2,0.7000000000000028,32
7176,2001,6,osterreichring,False,False,False,False,False,raikkonen,Finnish,sauber,9,4,1,0,12,9,0,5,0.8000000000000114,21
7177,2001,6,osterreichring,False,False,False,False,False,panis,French,bar,10,5,3,0,11,7,0,6,0.8000000000000114,34
7194,2001,6,osterreichring,False,False,False,False,False,frentzen,German,jordan,11,22,6,0,8,13,0,4,1.3000000000000114,33
7180,2001,6,osterreichring,False,False,False,False,False,villeneuve,Canadian,bar,12,8,4,0,9,7,0,6,1.5,30
7179,2001,6,osterreichring,False,False,False,False,False,irvine,British,jaguar,13,7,0,0,20,0,0,10,2.0,35
7185,2001,6,osterreichring,False,False,False,False,False,rosa,Spanish,jaguar,14,13,0,0,0,0,0,10,2.200000000000003,30
7189,2001,6,osterreichring,False,False,False,False,False,bernoldi,Brazilian,arrows,15,17,0,0,19,0,0,8,2.200000000000003,22
7178,2001,6,osterreichring,False,False,False,False,False,verstappen,Dutch,arrows,16,6,0,0,14,0,0,8,2.6000000000000085,29
7183,2001,6,osterreichring,False,False,False,False,False,burti,Brazilian,prost,17,11,0,0,16,0,0,9,2.6000000000000085,26
7187,2001,6,osterreichring,False,False,False,False,False,alonso,Spanish,minardi,18,15,0,0,21,0,0,11,3.0,19
7192,2001,6,osterreichring,False,False,False,False,False,fisichella,Italian,benetton,19,20,1,0,13,1,0,7,3.0,28
7182,2001,6,osterreichring,False,False,False,False,False,alesi,French,prost,20,10,0,0,15,0,0,9,3.300000000000012,36
7184,2001,6,osterreichring,False,False,False,False,False,button,British,benetton,21,12,0,0,18,1,0,7,3.9000000000000057,21
7188,2001,6,osterreichring,False,False,False,False,False,marques,Brazilian,minardi,22,16,0,0,17,0,0,11,4.0,25
