Unnamed: 0,season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
9920,2008,16,fuji,False,False,False,False,True,hamilton,British,mclaren,1,12,84,4,1,135,5,1,0.0,23
9911,2008,16,fuji,False,False,False,False,True,raikkonen,Finnish,ferrari,2,3,57,2,4,134,7,2,0.1999999999999886,28
9925,2008,16,fuji,False,False,False,False,True,kovalainen,Finnish,mclaren,3,17,51,1,6,135,5,1,0.3999999999999915,26
9909,2008,16,fuji,False,False,False,False,True,alonso,Spanish,renault,4,1,38,1,7,51,1,4,0.5,27
9915,2008,16,fuji,False,False,False,False,True,massa,Brazilian,ferrari,5,7,77,5,2,134,7,2,0.5,27
9910,2008,16,fuji,False,False,False,False,True,kubica,Polish,bmw_sauber,6,2,64,1,3,120,1,3,0.5999999999999943,23
9913,2008,16,fuji,False,False,False,False,True,trulli,Italian,toyota,7,5,26,0,9,46,0,5,0.5999999999999943,34
9927,2008,16,fuji,False,False,False,False,True,glock,German,toyota,8,19,20,0,10,46,0,5,0.6999999999999886,26
9914,2008,16,fuji,False,False,False,False,True,vettel,German,toro_rosso,9,6,27,1,8,31,1,6,1.1999999999999886,21
9918,2008,16,fuji,False,False,False,False,True,bourdais,French,toro_rosso,10,10,4,0,17,31,1,6,1.7999999999999972,29
9928,2008,16,fuji,False,False,False,False,True,coulthard,British,red_bull,11,20,8,0,16,28,0,7,-0.2000000000000028,37
9912,2008,16,fuji,False,False,False,False,True,piquet_jr,Brazilian,renault,12,4,13,0,13,51,1,4,-0.1000000000000085,23
9916,2008,16,fuji,False,False,False,False,True,webber,Australian,red_bull,13,8,20,0,11,28,0,7,0.0,32
9923,2008,16,fuji,False,False,False,False,True,nakajima,Japanese,williams,14,15,9,0,15,26,0,8,0.1999999999999886,23
9919,2008,16,fuji,False,False,False,False,True,rosberg,German,williams,15,11,17,0,12,26,0,8,0.2999999999999971,23
9917,2008,16,fuji,False,False,False,False,True,heidfeld,German,bmw_sauber,16,9,56,0,5,120,1,3,0.3999999999999915,31
9921,2008,16,fuji,False,False,False,False,True,barrichello,Brazilian,honda,17,13,11,0,14,14,0,9,0.5,36
9922,2008,16,fuji,False,False,False,False,True,button,British,honda,18,14,3,0,18,14,0,9,0.6999999999999886,28
9926,2008,16,fuji,False,False,False,False,True,sutil,German,force_india,19,18,0,0,20,0,0,10,0.7999999999999972,25
9924,2008,16,fuji,False,False,False,False,True,fisichella,Italian,force_india,20,16,0,0,19,0,0,10,1.5,35
