Unnamed: 0,season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age
13036,2016,9,red_bull_ring,False,False,False,False,True,hamilton,British,mercedes,1,1,117,2,2,258,7,1,0.0,31
13054,2016,9,red_bull_ring,False,False,False,False,True,hulkenberg,German,force_india,2,19,20,0,12,59,0,5,1.3999999999999917,28
13041,2016,9,red_bull_ring,False,False,False,False,True,button,British,mclaren,3,6,5,0,16,24,0,7,2.0,36
13038,2016,9,red_bull_ring,False,False,False,False,True,raikkonen,Finnish,ferrari,4,3,81,0,4,177,0,2,2.0,36
13040,2016,9,red_bull_ring,False,False,False,False,True,ricciardo,Australian,red_bull,5,5,78,0,5,140,1,3,2.0999999999999943,27
13039,2016,9,red_bull_ring,False,False,False,False,True,rosberg,German,mercedes,6,4,141,5,1,258,7,1,0.5999999999999943,31
13044,2016,9,red_bull_ring,False,False,False,False,True,bottas,Finnish,williams,7,9,52,0,7,90,0,4,2.5,26
13037,2016,9,red_bull_ring,False,False,False,False,True,max_verstappen,Dutch,red_bull,8,2,54,1,6,140,1,3,3.299999999999997,18
13055,2016,9,red_bull_ring,False,False,False,False,True,vettel,German,ferrari,9,21,96,0,3,177,0,2,1.8999999999999917,29
13046,2016,9,red_bull_ring,False,False,False,False,True,gutierrez,Mexican,haas,11,11,0,0,18,22,0,8,-0.3000000000000113,24
13045,2016,9,red_bull_ring,False,False,False,False,True,wehrlein,German,manor,12,10,0,0,22,0,0,11,-0.2000000000000028,21
13042,2016,9,red_bull_ring,False,False,False,False,True,grosjean,French,haas,13,7,22,0,11,22,0,8,0.0,30
13053,2016,9,red_bull_ring,False,False,False,False,True,alonso,Spanish,mclaren,14,18,18,0,13,24,0,7,0.2999999999999971,34
13049,2016,9,red_bull_ring,False,False,False,False,True,kevin_magnussen,Danish,renault,17,14,6,0,15,6,0,9,0.0,23
13050,2016,9,red_bull_ring,False,False,False,False,True,ericsson,Swedish,sauber,18,15,0,0,20,0,0,10,0.5,25
13047,2016,9,red_bull_ring,False,False,False,False,True,jolyon_palmer,British,renault,19,12,0,0,19,6,0,9,0.0999999999999943,25
13051,2016,9,red_bull_ring,False,False,False,False,True,haryanto,Indonesian,manor,20,16,0,0,23,0,0,11,0.0999999999999943,23
13048,2016,9,red_bull_ring,False,False,False,False,True,nasr,Brazilian,sauber,21,13,0,0,21,0,0,10,0.5,23
